Date,Buy_cash,Buy_transfer,Sell
2024-01-08,25926.53,26188.42,27349.98
2024-01-09,25979.91,26242.33,27406.27
2024-01-10,25966.79,26229.08,27392.37
2024-01-11,26149.78,26413.92,27585.27
2024-01-12,26137.28,26401.3,27572.09
2024-01-13,26137.28,26401.3,27572.09
2024-01-14,26137.28,26401.3,27572.09
2024-01-15,26085.42,26348.91,27517.37
2024-01-16,26054.13,26317.3,27484.21
2024-01-17,25961.19,26223.42,27386.2
2024-01-18,26076.19,26339.59,27507.47
2024-01-19,26010.56,26273.29,27438.25
2024-01-20,26010.56,26273.29,27438.25
2024-01-21,26010.56,26273.29,27438.25
2024-01-22,26062.11,26325.36,27492.65
2024-01-23,26052.79,26315.95,27482.77
2024-01-24,26037.73,26300.74,27466.81
2024-01-25,26064.09,26327.37,27494.63
2024-01-26,25979.71,26242.13,27405.62
2024-01-27,25979.71,26242.13,27405.62
2024-01-28,25979.71,26242.13,27405.62
2024-01-29,25914.89,26176.66,27337.34
2024-01-30,25724.16,25984.0,27136.39
2024-01-31,25742.88,26002.91,27156.09
2024-02-01,25643.81,25902.84,27051.62
2024-02-02,25777.79,26038.17,27193.1
2024-02-03,25777.79,26038.17,27193.1
2024-02-04,25777.79,26038.17,27193.1
2024-02-05,25608.88,25867.55,27014.84
2024-02-06,25510.54,25768.22,26911.12
2024-02-07,25508.9,25766.57,27086.35
2024-02-08,25508.9,25766.57,27086.35
2024-02-09,25508.9,25766.57,27086.35
2024-02-10,25508.9,25766.57,27086.35
2024-02-11,25508.9,25766.57,27086.35
2024-02-12,25508.9,25766.57,27086.35
2024-02-13,25508.9,25766.57,27086.35
2024-02-14,25508.9,25766.57,27086.35
2024-02-15,25542.0,25800.0,26944.16
2024-02-16,25696.41,25955.97,27106.93
2024-02-17,25696.41,25955.97,27106.93
2024-02-18,25696.41,25955.97,27106.93
2024-02-19,25777.15,26037.52,27192.06
2024-02-20,25749.41,26009.5,27162.78
2024-02-21,25830.15,26091.06,27248.0
2024-02-22,25938.48,26200.49,27362.14
2024-02-23,25943.77,26205.83,27367.66
2024-02-24,25943.77,26205.83,27367.66
2024-02-25,25943.77,26205.83,27367.66
2024-02-26,26049.38,26312.51,27478.98
2024-02-27,26045.51,26308.59,27474.97
2024-02-28,25958.16,26220.37,27382.84
2024-02-29,26018.64,26281.45,27446.59
2024-03-01,25964.86,26227.13,27389.87
2024-03-02,25964.86,26227.13,27389.87
2024-03-03,25964.86,26227.13,27389.87
2024-03-04,26073.42,26336.79,27504.34
2024-03-05,26086.4,26349.9,27518.01
2024-03-06,26157.12,26421.34,27592.6
2024-03-07,26225.49,26490.39,27664.69
2024-03-08,26303.12,26568.81,27746.66
2024-03-09,26303.12,26568.81,27746.66
2024-03-10,26303.12,26568.81,27746.66
2024-03-11,26246.03,26511.14,27686.51
2024-03-12,26230.3,26495.25,27669.9
2024-03-13,26244.41,26509.5,27684.75
2024-03-14,26336.19,26602.21,27781.48
2024-03-15,26232.29,26497.26,27671.83
2024-03-16,26232.29,26497.26,27671.83
2024-03-17,26232.29,26497.26,27671.83
2024-03-18,26232.29,26497.26,27671.83
2024-03-19,26153.22,26417.39,27588.37
2024-03-20,26182.53,26447.0,27619.23
2024-03-21,26397.42,26664.06,27845.91
2024-03-22,26112.51,26376.27,27545.37
2024-03-23,26112.51,26376.27,27545.37
2024-03-24,26112.51,26376.27,27545.37
2024-03-25,26093.83,26357.4,27525.7
2024-03-26,26180.11,26444.56,27616.69
2024-03-27,26136.65,26400.66,27570.84
2024-03-28,26018.34,26281.16,27446.04
2024-03-29,26020.03,26282.86,27447.78
2024-03-30,26020.03,26282.86,27447.78
2024-03-31,26020.03,26282.86,27447.78
2024-04-01,26061.11,26324.35,27491.12
2024-04-02,26024.03,26286.9,27451.86
2024-04-03,26197.76,26462.39,27634.98
2024-04-04,26368.73,26635.08,27815.37
2024-04-05,26316.1,26581.92,27759.84
2024-04-06,26316.1,26581.92,27759.84
2024-04-07,26316.1,26581.92,27759.84
2024-04-08,26349.38,26615.54,27794.9
2024-04-09,26411.78,26678.57,27860.74
2024-04-10,26399.62,26666.28,27847.92
2024-04-11,26181.32,26445.78,27617.57
2024-04-12,26001.72,26264.37,27428.1
2024-04-13,26001.72,26264.37,27428.1
2024-04-14,26001.72,26264.37,27428.1
2024-04-15,26099.64,26363.28,27531.18
2024-04-16,26070.32,26333.66,27500.1
2024-04-17,26168.83,26433.16,27603.92
2024-04-18,26168.83,26433.16,27603.92
2024-04-19,26307.4,26573.13,27749.81
2024-04-20,26307.4,26573.13,27749.81
2024-04-21,26307.4,26573.13,27749.81
2024-04-22,26411.95,26678.73,27860.08
2024-04-23,26544.1,26812.22,27999.27
2024-04-24,26449.58,26716.75,27899.85
2024-04-25,26509.78,26777.56,27963.4
2024-04-26,26475.36,26742.79,27949.19
2024-04-27,26475.36,26742.79,27949.19
2024-04-28,26475.36,26742.79,27949.19
2024-04-29,26475.36,26742.79,27949.19
2024-04-30,26475.36,26742.79,27949.19
2024-05-01,26475.36,26742.79,27949.19
2024-05-02,26482.03,26749.52,27934.14
2024-05-03,26579.41,26847.89,28036.75
2024-05-04,26625.3,26894.25,28085.2
2024-05-05,26625.3,26894.25,28085.2
2024-05-06,26616.08,26884.93,28075.52
2024-05-07,26642.63,26911.75,28103.48
2024-05-08,26605.51,26874.25,28064.32
2024-05-09,26614.65,26883.49,28073.91
2024-05-10,26739.75,27009.85,28205.84
2024-05-11,26739.75,27009.85,28205.84
2024-05-12,26739.75,27009.85,28205.84
2024-05-13,26702.56,26972.28,28166.6
2024-05-14,26749.67,27019.87,28216.3
2024-05-15,26829.65,27100.66,28278.43
2024-05-16,26952.0,27224.24,28429.8
2024-05-17,26943.1,27215.25,28420.33
2024-05-18,26943.1,27215.25,28420.33
2024-05-19,26943.1,27215.25,28420.33
2024-05-20,26965.42,27237.79,28431.59
2024-05-21,26928.22,27200.22,28396.83
2024-05-22,26920.44,27192.37,28396.44
2024-05-23,26891.02,27162.65,28365.4
2024-05-24,26809.13,27079.92,28279.0
2024-05-25,26809.13,27079.92,28279.0
2024-05-26,26809.13,27079.92,28279.0
2024-05-27,26917.13,27189.02,28392.91
2024-05-28,26945.94,27218.12,28423.33
2024-05-29,26895.65,27167.32,28370.29
2024-05-30,26771.99,27042.41,28239.84
2024-05-31,26845.74,27116.91,28317.66
2024-06-01,26845.74,27116.91,28317.66
2024-06-02,26845.74,27116.91,28317.66
2024-06-03,26866.05,27137.43,28339.13
2024-06-04,26918.74,27190.65,28394.69
2024-06-05,26948.47,27220.67,28426.05
2024-06-06,26926.17,27198.15,28402.53
2024-06-07,26973.23,27245.69,28452.17
2024-06-08,26973.23,27245.69,28452.17
2024-06-09,26973.23,27245.69,28452.17
2024-06-10,26674.8,26944.25,28137.41
2024-06-11,26653.72,26922.95,28115.14
2024-06-12,26602.26,26870.97,28060.84
2024-06-13,26778.5,27048.99,28246.74
2024-06-14,26563.16,26831.47,28019.58
2024-06-15,26563.16,26831.47,28019.58
2024-06-16,26563.16,26831.47,28019.58
2024-06-17,26543.33,26811.44,27998.66
2024-06-18,26605.84,26874.59,28064.59
2024-06-19,26615.21,26884.05,28074.48
2024-06-20,26637.8,26906.87,28098.31
2024-06-21,26546.33,26814.47,27999.61
2024-06-22,26546.33,26814.47,27999.61
2024-06-23,26546.33,26814.47,27999.61
2024-06-24,26509.13,26776.9,27962.57
2024-06-25,26602.82,26871.53,28061.41
2024-06-26,26504.17,26771.89,27957.34
2024-06-27,26516.43,26784.27,27970.26
2024-06-28,26363.45,26629.75,27808.9
2024-06-29,26363.45,26629.75,27808.9
2024-06-30,26363.45,26629.75,27808.9
2024-07-01,26632.56,26901.58,28092.79
2024-07-02,26608.05,26876.82,28066.92
2024-07-03,26645.24,26914.38,28106.15
2024-07-04,26744.11,27014.25,28210.45
2024-07-05,26803.97,27074.72,28273.6
2024-07-06,26803.97,27074.72,28273.6
2024-07-07,26803.97,27074.72,28273.6
2024-07-08,26802.33,27073.06,28271.9
2024-07-09,26834.45,27105.51,28305.75
2024-07-10,26782.51,27053.04,28251.0
2024-07-11,26832.05,27103.08,28303.25
2024-07-12,26947.38,27219.57,28424.86
2024-07-13,26947.38,27219.57,28424.86
2024-07-14,26947.38,27219.57,28424.86
2024-07-15,26938.18,27210.28,28415.26
2024-07-16,26914.83,27186.69,28390.66
2024-07-17,27006.0,27278.79,28486.9
2024-07-18,26944.41,27216.57,28421.98
2024-07-19,26883.34,27154.89,28357.49
2024-07-20,26883.34,27154.89,28357.49
2024-07-21,26883.34,27154.89,28357.49
2024-07-22,26857.17,27128.46,28329.92
2024-07-23,26885.81,27157.38,28360.1
2024-07-24,26811.37,27082.19,28281.52
2024-07-25,26731.69,27001.7,28197.61
2024-07-26,26754.59,27024.84,28221.75
2024-07-27,26754.59,27024.84,28221.75
2024-07-28,26754.59,27024.84,28221.75
2024-07-29,26677.12,26946.59,28140.06
2024-07-30,26650.02,26919.21,28111.47
2024-07-31,26610.64,26879.44,28070.0
2024-08-01,26623.96,26892.89,28084.09
2024-08-02,26588.83,26857.4,28047.04
2024-08-03,26588.83,26857.4,28047.04
2024-08-04,26588.83,26857.4,28047.04
2024-08-05,26794.83,27065.48,28264.55
2024-08-06,26832.66,27103.7,28304.39
2024-08-07,26771.1,27041.51,28239.4
2024-08-08,26799.24,27069.94,28269.11
2024-08-09,26711.68,26981.49,28176.84
2024-08-10,26711.68,26981.49,28176.84
2024-08-11,26711.68,26981.49,28176.84
2024-08-12,26722.33,26992.25,28188.05
2024-08-13,26750.11,27020.31,28217.34
2024-08-14,26878.57,27150.07,28353.01
2024-08-15,26855.16,27126.42,28328.3
2024-08-16,26815.58,27086.44,28286.51
2024-08-17,26815.58,27086.44,28286.51
2024-08-18,26815.58,27086.44,28286.51
2024-08-19,26884.28,27155.84,28359.11
2024-08-20,26900.09,27171.8,28375.93
2024-08-21,27011.58,27284.42,28493.5
2024-08-22,27089.18,27362.81,28575.32
2024-08-23,27082.83,27356.4,28568.57
2024-08-24,27082.83,27356.4,28568.57
2024-08-25,27082.83,27356.4,28568.57
2024-08-26,27117.36,27391.27,28605.17
2024-08-27,27019.27,27292.19,28501.8
2024-08-28,27038.63,27311.75,28522.18
2024-08-29,26950.2,27222.43,28428.89
2024-08-30,26832.82,27103.86,28327.84
2024-08-31,26832.82,27103.86,28327.84
2024-09-01,26832.82,27103.86,28327.84
2024-09-02,26832.82,27103.86,28327.84
2024-09-03,26832.82,27103.86,28327.84
2024-09-04,26747.53,27017.71,28215.12
2024-09-05,26760.93,27031.24,28229.43
2024-09-06,26648.94,26918.12,28111.57
2024-09-07,26648.94,26918.12,28111.57
2024-09-08,26648.94,26918.12,28111.57
2024-09-09,26570.99,26839.39,28029.22
2024-09-10,26521.77,26789.67,27977.31
2024-09-11,26432.68,26699.67,27883.52
2024-09-12,26380.58,26647.05,27828.52
2024-09-13,26526.61,26794.55,27982.6
2024-09-14,26526.61,26794.55,27982.6
2024-09-15,26526.61,26794.55,27982.6
2024-09-16,26575.6,26844.04,28034.3
2024-09-17,26658.53,26927.81,28121.69
2024-09-18,26729.46,26999.46,28196.46
2024-09-19,26751.8,27022.02,28220.11
2024-09-20,26712.18,26982.0,28178.34
2024-09-21,26712.18,26982.0,28178.34
2024-09-22,26712.18,26982.0,28178.34
2024-09-23,26623.87,26892.8,28085.07
2024-09-24,26711.26,26981.07,28177.31
2024-09-25,26790.12,27060.72,28260.53
2024-09-26,26736.66,27006.73,28204.05
2024-09-27,26762.69,27033.02,28231.58
2024-09-28,26762.69,27033.02,28231.58
2024-09-29,26762.69,27033.02,28231.58
2024-09-30,26712.18,26982.0,28178.34
2024-10-01,26653.74,26922.97,28116.63
2024-10-02,26607.08,26875.84,28067.32
2024-10-03,26604.17,26872.9,28064.07
2024-10-04,26595.63,26864.28,28055.04
2024-10-05,26595.63,26864.28,28055.04
2024-10-06,26595.63,26864.28,28055.04
2024-10-07,26571.32,26839.72,28029.23
2024-10-08,26580.49,26848.98,28038.92
2024-10-09,26565.97,26834.31,28023.6
2024-10-10,26493.84,26761.45,27947.5
2024-10-11,26454.57,26721.79,27906.13
2024-10-12,26454.57,26721.79,27906.13
2024-10-13,26454.57,26721.79,27906.13
2024-10-14,26439.6,26706.67,27890.3
2024-10-15,26493.57,26761.18,27947.04
2024-10-16,26482.51,26750.01,27935.3
2024-10-17,26631.72,26900.73,28092.37
2024-10-18,26579.46,26847.94,28037.26
2024-10-19,26579.46,26847.94,28037.26
2024-10-20,26579.46,26847.94,28037.26
2024-10-21,26694.29,26963.93,28158.23
2024-10-22,26759.46,27029.75,28226.76
2024-10-23,26735.45,27005.51,28201.35
2024-10-24,26710.07,26979.87,28174.6
2024-10-25,26766.87,27037.25,28234.58
2024-10-26,26766.87,27037.25,28234.58
2024-10-27,26766.87,27037.25,28234.58
2024-10-28,26680.35,26949.85,28143.32
2024-10-29,26672.14,26941.55,28134.74
2024-10-30,26725.01,26994.96,28190.55
2024-10-31,26737.61,27007.69,28203.9
2024-11-01,26771.11,27041.53,28239.2
2024-11-02,26771.11,27041.53,28239.2
2024-11-03,26771.11,27041.53,28239.2
2024-11-04,26828.55,27099.54,28299.76
2024-11-05,26866.79,27138.17,28340.01
2024-11-06,26515.86,26783.69,27969.77
2024-11-07,26507.31,26775.06,27960.79
2024-11-08,26564.12,26832.44,28020.85
2024-11-09,26564.12,26832.44,28020.85
2024-11-10,26564.12,26832.44,28020.85
2024-11-11,26394.67,26661.29,27842.1
2024-11-12,26248.79,26513.93,27688.14
2024-11-13,26254.69,26519.89,27694.34
2024-11-14,26090.34,26353.87,27520.92
2024-11-15,26070.92,26334.26,27500.42
2024-11-16,26070.92,26334.26,27500.42
2024-11-17,26070.92,26334.26,27500.42
2024-11-18,26087.86,26351.38,27518.31
2024-11-19,26217.37,26482.19,27654.88
2024-11-20,26241.47,26506.53,27680.33
2024-11-21,26121.19,26385.04,27553.41
2024-11-22,25732.54,25992.46,27143.43
2024-11-23,25732.54,25992.46,27143.43
2024-11-24,25732.54,25992.46,27143.43
2024-11-25,25970.41,26232.74,27394.35
2024-11-26,25878.45,26139.85,27297.36
2024-11-27,25996.32,26258.91,27421.75
2024-11-28,26066.08,26329.37,27495.41
2024-11-29,26096.55,26360.15,27527.52
2024-11-30,26096.55,26360.15,27527.52
2024-12-01,26096.55,26360.15,27527.52
2024-12-02,26024.5,26287.37,27451.54
2024-12-03,25951.79,26213.93,27374.78
2024-12-04,25981.82,26244.27,27406.44
2024-12-05,26016.47,26279.26,27442.98
2024-12-06,26171.98,26436.34,27607.03
2024-12-07,26171.98,26436.34,27607.03
2024-12-08,26171.98,26436.34,27607.03
2024-12-09,26122.5,26386.36,27554.84
2024-12-10,26064.63,26327.9,27493.84
2024-12-11,26027.74,26290.65,27454.93
2024-12-12,25991.38,26253.92,27416.53
2024-12-13,25927.37,26189.27,27349.0
2024-12-14,25927.37,26189.27,27349.0
2024-12-15,25927.37,26189.27,27349.0
2024-12-16,26023.9,26286.76,27450.82
2024-12-17,26041.22,26304.26,27469.09
2024-12-18,26015.01,26277.79,27441.39
2024-12-19,25725.51,25985.37,27135.99
2024-12-20,25703.29,25962.92,27112.54
2024-12-21,25703.29,25962.92,27112.54
2024-12-22,25703.29,25962.92,27112.54
2024-12-23,25864.38,26125.64,27282.47
2024-12-24,25792.47,26053.0,27206.61
2024-12-25,25779.62,26040.02,27193.09
2024-12-26,25747.18,26007.25,27158.89
2024-12-27,25817.03,26077.81,27232.54
2024-12-28,25817.03,26077.81,27232.54
2024-12-29,25817.03,26077.81,27232.54
2024-12-30,25856.94,26118.12,27274.62
2024-12-31,25852.23,26113.36,27291.04
2025-01-01,25852.23,26113.36,27291.04
2025-01-02,25691.31,25950.82,27099.86
2025-01-03,25477.63,25734.98,26874.49
2025-01-04,25477.63,25734.98,26874.49
2025-01-05,25477.63,25734.98,26874.49
2025-01-06,25519.3,25777.08,26918.52
2025-01-07,25674.48,25933.82,27071.62
2025-01-08,25582.98,25841.4,26985.76
2025-01-09,25501.37,25758.96,26899.68
2025-01-10,25464.28,25721.49,26860.55
2025-01-11,25464.28,25721.49,26860.55
2025-01-12,25464.28,25721.49,26860.55
2025-01-13,25298.81,25554.35,26685.95
2025-01-14,25363.09,25619.28,26753.78
2025-01-15,25469.23,25726.49,26865.77
2025-01-16,25437.08,25694.02,26831.85
2025-01-17,25389.39,25645.85,26781.64
2025-01-18,25389.39,25645.85,26781.64
2025-01-19,25389.39,25645.85,26781.64
2025-01-20,25436.11,25693.04,26830.93
2025-01-21,25526.18,25784.02,26926.03
2025-01-22,25523.85,25781.67,26923.82
2025-01-23,25480.5,25737.88,26878.06
2025-01-24,25598.65,25857.22,27067.51
2025-01-25,25598.65,25857.22,27067.51
2025-01-26,25598.65,25857.22,27067.51
2025-01-27,25598.65,25857.22,27067.51
2025-01-28,25598.65,25857.22,27067.51
2025-01-29,25598.65,25857.22,27067.51
2025-01-30,25598.65,25857.22,27067.51
2025-01-31,25598.65,25857.22,27067.51
2025-02-01,25598.65,25857.22,27067.51
2025-02-02,25598.65,25857.22,27067.51
2025-02-03,25268.34,25523.58,26653.97
2025-02-04,25371.41,25627.69,26762.92
2025-02-05,25510.59,25768.27,26909.77
2025-02-06,25580.35,25838.74,26983.17
2025-02-07,25598.15,25856.72,27001.91
2025-02-08,25598.15,25856.72,27001.91
2025-02-09,25598.15,25856.72,27001.91
2025-02-10,25476.64,25733.98,26873.59
2025-02-11,25649.61,25908.7,27055.81
2025-02-12,25846.75,26107.83,27263.69
2025-02-13,25862.62,26123.86,27280.56
2025-02-14,25939.75,26201.77,27362.05
2025-02-15,25939.75,26201.77,27362.05
2025-02-16,25939.75,26201.77,27362.05
2025-02-17,26030.84,26293.78,27458.04
2025-02-18,26012.66,26275.42,27438.76
2025-02-19,25977.85,26240.25,27402.04
2025-02-20,25930.82,26192.75,27352.42
2025-02-21,26009.65,26272.38,27435.62
2025-02-22,26009.65,26272.38,27435.62
2025-02-23,26009.65,26272.38,27435.62
2025-02-24,26121.15,26385.0,27553.25
2025-02-25,26007.43,26270.13,27433.26
2025-02-26,26135.1,26399.09,27567.88
2025-02-27,26083.35,26346.82,27513.26
2025-02-28,25888.91,26150.42,27308.18
2025-03-01,25888.91,26150.42,27308.18
2025-03-02,25888.91,26150.42,27308.18
2025-03-03,25949.59,26211.71,27372.1
2025-03-04,26208.18,26472.9,27644.91
2025-03-05,26561.25,26829.55,28017.46
2025-03-06,26855.71,27126.98,28328.1
2025-03-07,26989.27,27261.89,28468.93
2025-03-08,26989.27,27261.89,28468.93
2025-03-09,26989.27,27261.89,28468.93
2025-03-10,26950.12,27222.35,28427.62
2025-03-11,27051.15,27324.39,28534.27
2025-03-12,27028.12,27301.13,28509.99
2025-03-13,27025.89,27298.88,28507.57
2025-03-14,26960.69,27233.02,28438.75
2025-03-15,26960.69,27233.02,28438.75
2025-03-16,26960.69,27233.02,28438.75
2025-03-17,27075.78,27349.27,28560.13
2025-03-18,27236.82,27511.94,28730.01
2025-03-19,27215.85,27490.76,28707.86
2025-03-20,27174.21,27448.69,28663.92
2025-03-21,27001.07,27273.81,28481.26
2025-03-22,27001.07,27273.81,28481.26
2025-03-23,27001.07,27273.81,28481.26
2025-03-24,27083.86,27357.43,28568.5
2025-03-25,26954.0,27226.26,28431.51
2025-03-26,26895.83,27167.51,28370.26
2025-03-27,26838.53,27109.62,28309.82
2025-03-28,26888.91,27160.52,28362.95
2025-03-29,26888.91,27160.52,28362.95
2025-03-30,26888.91,27160.52,28362.95
2025-03-31,26979.95,27252.47,28459.01
2025-04-01,27034.48,27307.55,28516.39
2025-04-02,26959.53,27231.84,28437.33
2025-04-03,27726.21,28006.27,29245.75
2025-04-04,27594.17,27872.9,29106.52
2025-04-05,27594.17,27872.9,29106.52
2025-04-06,27594.17,27872.9,29106.52
2025-04-07,27594.17,27872.9,29106.52
2025-04-08,27697.56,27977.34,29215.21
2025-04-09,27914.05,28196.01,29443.52
2025-04-10,27662.68,27942.1,29178.76
2025-04-11,28228.51,28513.64,29775.69
